#{"t_start": 1780493233.4872751, "env_id": "None"}
r,l,t
-34.133333,145,15.62223
-29.193333,142,31.536252
-35.726667,142,48.520805
-23.49,145,86.861745
-30.373333,146,102.275351
-25.956667,148,118.407584
-38.126667,154,160.437663
-33.866667,148,178.123693
-38.38,150,199.226823
-29.58,156,218.090582
-32.216667,154,258.011105
-31.336667,154,275.767549
-64.493333,158,295.113664
-41.283333,165,336.595897
-29.756667,160,355.34684
-16.766667,162,374.077537
-25.2,162,407.6265
-19.046667,166,426.721015
-18.766667,171,447.791888
-19.073333,171,481.508263
-12.33,177,501.014277
-13.176667,176,521.110587
-10.046667,172,553.197093
-22.886667,178,574.117699
-19.663333,178,597.392281
-15.173333,177,631.692483
-11.596667,169,650.659411
-14.59,179,684.232909
-11.343333,172,704.013843
-11.376667,171,722.879244
-11.566667,174,758.612572
-10.746667,175,778.021739
-7.643333,171,796.576122
-8.943333,172,828.761672
-11.976667,176,848.454289
-10.51,173,867.183012
-9.336667,175,900.86871
-14.11,174,919.965016
-11.723333,173,938.807666
-9.493333,174,971.160566
-10.81,174,989.21947
-10.913333,177,1010.050591
-11.0,174,1046.204216
-9.29,174,1065.529377
-8.613333,174,1083.932324
-8.316667,171,1116.122487
-8.176667,167,1133.646524
-9.853333,175,1155.158543
-12.18,174,1187.027168
-10.536667,169,1203.889137
-9.533333,174,1221.341321
-10.49,172,1254.083297
-9.493333,174,1273.929212
-10.136667,166,1295.117997
-9.04,168,1326.114416
-10.77,169,1345.221151
-12.653333,170,1377.152226
-8.286667,168,1396.007834
-10.306667,172,1415.617266
-10.746667,171,1453.995553
-12.943333,168,1473.097869
-9.623333,174,1492.656711
-12.93,171,1525.40043
-9.67,173,1543.790625
-9.533333,169,1563.293175
-9.743333,172,1598.554547
-13.026667,169,1617.379567
-12.073333,168,1636.55402
-11.416667,168,1668.666738
-10.043333,170,1688.532997
-14.063333,174,1711.420646
-10.676667,165,1745.255823
-13.126667,169,1764.769351
-11.076667,172,1783.776825
-13.953333,169,1815.548661
-12.756667,167,1833.005688
-10.153333,169,1855.571419
-11.763333,172,1888.460644
-10.656667,173,1907.853308
-10.976667,171,1927.454677
-15.696667,174,1962.266105
-9.733333,174,1981.814791
-10.293333,171,2003.897863
-12.94,176,2040.648169
-11.213333,171,2060.683829
-9.593333,175,2080.251287
-10.436667,175,2112.78677
-10.413333,172,2133.166584
-11.653333,175,2155.189455
