#{"t_start": 1780493233.5104353, "env_id": "None"}
r,l,t
-25.986667,142,15.113444
-30.243333,140,30.912223
-27.32,145,48.084352
-40.123333,142,86.286672
-37.173333,141,101.354339
-40.45,146,116.93939
-37.026667,144,132.967583
-34.256667,145,175.353796
-41.546667,153,196.708634
-34.76,150,214.553328
-40.696667,158,255.091028
-26.506667,155,273.229425
-33.51,159,292.4701
-32.3,161,333.463099
-23.636667,160,352.296965
-24.036667,165,371.334844
-21.013333,162,404.6659
-18.63,168,424.006882
-20.04,174,444.861932
-13.843333,171,479.422148
-16.746667,177,499.001676
-15.853333,174,518.633888
-12.096667,177,551.566082
-29.136667,171,571.294528
-22.87,175,594.320942
-15.256667,179,628.670339
-14.203333,174,648.245857
-14.666667,178,668.352955
-11.7,174,701.800963
-12.78,174,721.388862
-12.763333,172,756.611835
-11.83,174,775.770834
-10.69,169,794.509866
-10.21,172,826.643017
-11.613333,175,845.785404
-11.643333,172,864.715288
-8.146667,174,898.27388
-13.79,174,917.188915
-13.496667,173,936.381121
-13.463333,177,969.084576
-10.573333,174,986.999062
-10.15,175,1006.980961
-11.26,171,1043.21367
-8.676667,174,1062.514415
-10.216667,168,1080.090035
-14.646667,172,1112.800257
-9.736667,171,1130.600097
-10.743333,173,1150.646884
-9.733333,172,1183.61588
-8.91,174,1201.20866
-9.883333,174,1218.682104
-12.676667,171,1251.097183
-11.273333,172,1270.522854
-9.836667,167,1291.627349
-12.89,168,1323.540154
-11.92,169,1341.94268
-9.766667,167,1360.846041
-11.953333,172,1392.905477
-8.926667,172,1412.652294
-10.493333,171,1435.909851
-11.246667,170,1470.277951
-12.413333,172,1489.656603
-15.543333,173,1522.7837
-13.89,171,1540.973655
-9.306667,169,1559.295074
-11.943333,174,1595.73158
-16.98,169,1614.478483
-17.563333,167,1633.676301
-9.866667,171,1666.057954
-10.2,171,1685.931482
-10.73,171,1707.763787
-10.123333,166,1742.643129
-15.98,171,1762.480859
-9.78,175,1781.631999
-13.426667,171,1813.914838
-13.75,171,1831.81413
-10.74,168,1854.125989
-10.07,168,1886.417634
-9.78,174,1905.853834
-10.59,173,1925.57113
-9.026667,171,1960.284598
-11.256667,172,1979.012958
-10.26,171,2001.885053
-11.773333,175,2038.433628
-11.626667,174,2058.839936
-9.356667,175,2078.202233
-8.506667,177,2110.888406
-9.556667,171,2131.144513
-12.726667,171,2152.97149
