#{"t_start": 1780493233.6032927, "env_id": "None"}
r,l,t
-23.843333,143,15.109262
-36.743333,144,31.431312
-37.276667,141,48.054839
-34.486667,144,86.398051
-32.27,145,101.99937
-37.723333,144,117.671429
-28.923333,150,159.049068
-33.233333,149,176.720789
-28.423333,148,197.715153
-34.246667,148,215.436628
-23.306667,154,255.459904
-27.11,159,274.070495
-33.436667,162,293.72175
-25.846667,160,334.411762
-47.043333,160,353.141794
-15.303333,166,372.545693
-25.076667,163,405.937368
-28.04,166,425.163991
-22.9,174,446.318555
-14.13,170,480.348955
-16.696667,176,499.824052
-13.206667,171,519.342839
-10.176667,174,551.564436
-30.803333,168,571.136041
-23.016667,175,594.146473
-13.396667,181,628.636346
-15.36,171,648.045122
-10.836667,176,667.734598
-12.05,174,701.24785
-10.493333,170,720.330921
-7.616667,172,742.295153
-9.41,175,774.9952
-9.473333,171,793.659619
-13.003333,172,825.766962
-10.55,176,845.157268
-11.44,174,864.509622
-8.693333,172,897.674537
-11.19,173,916.562394
-9.75,172,935.409541
-11.226667,176,968.078794
-10.556667,171,985.844597
-10.643333,169,1004.844924
-9.806667,170,1041.024103
-9.04,172,1060.282873
-8.986667,172,1078.45931
-20.756667,172,1111.323607
-9.783333,174,1129.091234
-9.513333,171,1148.664805
-11.126667,177,1182.543074
-11.956667,172,1199.800076
-9.916667,171,1217.111873
-13.243333,174,1249.587049
-9.893333,171,1268.932667
-8.463333,171,1290.239969
-11.63,168,1322.467837
-9.19,169,1340.924611
-11.093333,170,1360.207203
-15.12,174,1392.403324
-12.166667,173,1412.156078
-12.343333,174,1435.892071
-11.57,170,1470.252736
-13.85,169,1489.423679
-15.423333,172,1522.508619
-12.146667,169,1540.365911
-11.74,169,1558.449431
-11.85,175,1595.167221
-22.4,168,1613.828974
-20.76,169,1633.125651
-11.613333,171,1665.518498
-11.73,171,1685.648068
-15.45,176,1708.194293
-14.986667,165,1742.631909
-14.693333,171,1762.70911
-11.02,172,1781.396582
-15.013333,171,1813.474172
-15.083333,172,1831.420342
-10.3,169,1854.022198
-11.29,170,1886.449894
-11.846667,175,1906.196973
-11.486667,173,1925.928674
-11.116667,174,1961.053976
-10.24,174,1980.053842
-9.136667,169,2002.40389
-10.733333,169,2038.340423
-12.913333,174,2058.746714
-10.523333,177,2078.236551
-8.743333,175,2110.794601
-9.486667,171,2131.049862
-9.926667,175,2153.379665
