#{"t_start": 1780493233.6465008, "env_id": "None"}
r,l,t
-30.133333,140,14.587238
-37.55,143,30.869216
-34.146667,146,48.366201
-33.896667,142,86.297522
-21.376667,142,101.524725
-26.366667,144,117.150506
-24.766667,148,158.450649
-43.71,146,175.730712
-48.496667,151,197.061139
-41.126667,150,214.847063
-36.24,154,254.958035
-28.373333,157,273.205717
-30.453333,159,292.663399
-29.183333,159,333.337255
-29.916667,154,351.419011
-21.31,165,370.361608
-27.846667,159,403.649867
-19.626667,169,423.019042
-28.883333,177,443.894638
-15.106667,172,478.845799
-15.263333,175,498.087767
-13.14,172,517.622652
-13.806667,177,550.545418
-26.713333,170,570.162643
-13.883333,174,592.650939
-22.093333,182,627.613743
-11.233333,172,647.140833
-10.796667,173,666.373198
-17.46,172,699.806762
-11.01,169,718.895677
-11.073333,169,740.437147
-8.163333,173,772.856952
-9.48,170,791.854636
-9.62,174,810.721193
-12.066667,174,843.142197
-10.563333,173,862.145644
-9.733333,175,895.90676
-9.353333,174,914.8272
-13.563333,174,934.009322
-12.416667,175,966.421867
-9.613333,174,984.461277
-10.9,178,1004.374083
-10.38,174,1041.075944
-10.446667,173,1060.347892
-8.896667,174,1078.877345
-11.163333,168,1111.281321
-11.176667,174,1129.050803
-9.546667,173,1148.725487
-11.196667,172,1182.06917
-9.353333,174,1199.705384
-10.016667,170,1216.719819
-11.203333,172,1249.092705
-8.593333,169,1268.307244
-7.8,173,1289.589885
-11.286667,166,1321.658391
-9.743333,168,1340.049264
-10.323333,169,1359.22885
-12.713333,171,1391.146112
-9.823333,173,1411.040665
-13.14,172,1434.431481
-9.286667,171,1468.829836
-12.563333,169,1488.037639
-20.37,172,1507.787031
-10.36,172,1539.481908
-8.51,170,1557.415973
-10.88,174,1594.251136
-12.643333,170,1613.019692
-11.09,170,1632.57617
-9.65,171,1664.618489
-11.66,172,1684.780926
-14.476667,172,1706.385209
-18.64,164,1741.298732
-13.55,169,1761.232646
-11.256667,170,1779.54906
-10.786667,174,1812.344393
-10.31,171,1830.043456
-8.976667,172,1852.81009
-10.936667,170,1885.339068
-10.83,175,1905.095136
-11.493333,177,1925.305269
-9.106667,171,1960.022447
-9.366667,174,1978.882691
-10.613333,174,2002.168714
-13.253333,173,2038.356873
-12.593333,170,2058.26891
-10.273333,177,2078.007092
-10.473333,176,2110.641983
-8.8,171,2130.523556
-10.5,175,2152.98113
