#{"t_start": 1780493233.5104337, "env_id": "None"}
r,l,t
-30.826667,145,15.603862
-43.156667,141,31.44929
-46.863333,142,48.136859
-31.716667,143,86.433782
-26.12,150,102.536967
-25.843333,147,118.391464
-48.436667,142,159.07625
-31.446667,144,176.262845
-33.853333,150,197.311389
-35.616667,154,215.911674
-25.313333,157,256.086678
-23.473333,160,274.740809
-27.03,160,294.203459
-34.876667,161,335.069134
-36.663333,163,354.287883
-38.263333,164,373.246374
-20.726667,160,406.499909
-19.413333,168,425.847332
-30.74,170,446.93079
-22.313333,174,481.004811
-12.02,177,500.507203
-12.823333,175,520.52801
-8.72,174,552.980456
-36.226667,176,573.592759
-21.24,175,596.40285
-11.92,177,630.568893
-9.923333,172,650.055106
-13.316667,176,669.770643
-14.913333,172,703.056323
-10.2,172,722.168741
-11.68,169,757.123364
-9.983333,173,776.193072
-8.523333,172,795.120077
-9.02,170,827.112772
-10.406667,174,846.255542
-10.293333,170,865.008313
-8.533333,173,898.273811
-13.003333,173,917.121888
-11.806667,172,936.024139
-16.26,176,968.644965
-11.453333,176,986.948261
-10.44,172,1006.563251
-9.29,178,1043.643523
-9.603333,172,1062.87086
-12.01,169,1080.453918
-14.763333,175,1113.507872
-11.923333,169,1131.04802
-10.97,175,1151.586362
-10.596667,172,1184.280817
-16.83,174,1201.674102
-12.006667,174,1219.411508
-12.27,174,1251.984031
-10.376667,173,1271.560977
-9.443333,171,1293.413073
-12.506667,168,1324.800187
-10.543333,169,1343.406924
-11.673333,168,1362.35306
-10.383333,169,1394.378471
-8.37,175,1414.188271
-13.653333,170,1452.457084
-11.343333,168,1471.745234
-9.533333,169,1490.615751
-11.993333,173,1523.60373
-9.296667,169,1541.78439
-10.17,169,1560.212845
-8.94,173,1596.284062
-20.47,170,1615.394922
-18.276667,166,1634.199366
-7.916667,172,1666.680275
-13.783333,168,1686.437036
-12.103333,174,1708.728962
-21.023333,163,1742.857433
-18.636667,171,1762.912349
-11.523333,171,1781.564843
-11.846667,174,1814.024477
-23.806667,164,1831.121486
-11.316667,169,1853.650432
-11.37,170,1886.02037
-11.246667,172,1905.354685
-10.79,174,1925.381615
-9.38,174,1960.284399
-9.97,169,1978.574316
-10.866667,172,2001.500912
-11.173333,170,2037.457791
-12.416667,175,2058.236367
-10.136667,174,2077.243479
-10.596667,178,2110.311305
-13.496667,173,2130.517446
-9.696667,174,2152.642228
