#{"t_start": 1780493233.2291381, "env_id": "None"}
r,l,t
-29.133333,142,15.39476
-41.79,142,31.368848
-39.776667,141,48.188743
-35.34,147,86.771853
-35.006667,144,102.092607
-32.1,148,118.213088
-26.963333,151,159.837
-28.376667,148,177.497542
-28.246667,149,198.595945
-33.413333,150,216.724138
-36.046667,155,256.712367
-25.706667,158,275.029614
-52.886667,156,294.095759
-33.936667,162,335.143081
-24.803333,165,354.486586
-23.91,163,373.404228
-26.496667,160,406.642643
-19.513333,165,425.53305
-30.413333,175,447.221413
-18.19,171,480.834363
-12.74,176,500.327187
-15.98,175,520.30687
-9.71,174,552.759641
-21.3,172,572.911105
-22.213333,175,595.685101
-15.006667,175,629.510709
-12.35,174,649.331574
-13.886667,176,669.087909
-11.463333,177,702.909294
-11.853333,171,721.991428
-9.563333,172,757.341792
-8.9,173,776.412095
-7.436667,171,795.274701
-10.33,172,827.393648
-12.66,172,846.404071
-11.56,175,865.459658
-9.47,173,898.977036
-12.96,178,918.258896
-9.616667,175,937.600794
-9.696667,176,970.182055
-11.013333,176,988.449144
-12.196667,178,1009.089649
-9.963333,172,1045.061781
-12.066667,174,1064.699822
-8.733333,170,1082.372135
-16.746667,169,1114.69691
-11.393333,173,1132.735425
-8.556667,174,1153.236767
-9.95,173,1185.855222
-8.98,174,1203.280123
-12.123333,177,1221.248488
-9.993333,172,1253.790664
-8.466667,173,1273.634164
-8.583333,171,1295.376598
-9.52,171,1326.832122
-9.643333,166,1345.479308
-15.173333,165,1376.820574
-11.703333,169,1395.758902
-10.143333,174,1415.738029
-14.153333,172,1454.177859
-13.586667,168,1473.287731
-11.7,168,1492.238262
-9.83,170,1524.821947
-10.726667,172,1543.129283
-11.323333,169,1561.894502
-9.94,170,1597.453376
-13.853333,171,1616.615451
-12.116667,168,1635.805517
-9.483333,171,1668.019025
-11.89,172,1688.243364
-12.096667,174,1710.990596
-12.91,165,1745.01117
-11.103333,170,1764.834603
-8.67,172,1783.836975
-12.41,169,1815.402356
-12.37,166,1832.757106
-8.676667,170,1855.395978
-9.436667,169,1887.804428
-10.376667,172,1907.16653
-8.143333,176,1927.336831
-9.353333,171,1962.007445
-10.886667,170,1980.495665
-13.193333,172,2003.239127
-10.88,171,2039.327545
-12.146667,175,2059.983139
-12.333333,172,2079.023301
-10.553333,175,2111.531788
-9.443333,172,2131.739638
-13.413333,172,2153.751834
