#{"t_start": 1780493233.5331492, "env_id": "None"}
r,l,t
-35.346667,147,15.726364
-51.543333,145,32.110921
-37.14,144,49.195169
-32.206667,148,87.907049
-32.85,148,103.510512
-21.593333,152,120.395812
-38.673333,145,161.28347
-31.716667,152,179.426017
-32.243333,146,200.078197
-35.55,147,217.909221
-36.06,156,257.965387
-39.063333,154,275.730126
-51.006667,156,294.660221
-35.85,157,335.382966
-27.873333,159,353.732401
-31.303333,163,372.742129
-19.933333,157,405.536457
-27.26,167,424.763536
-20.163333,173,445.757629
-16.05,168,479.564903
-15.333333,176,499.101148
-12.19,171,518.543952
-9.983333,173,550.777119
-16.813333,172,570.824109
-21.89,175,593.585509
-13.766667,177,627.801606
-14.316667,174,647.655323
-14.183333,175,667.227082
-14.513333,173,700.742869
-13.726667,172,719.877498
-10.283333,174,741.958818
-8.883333,174,774.607533
-9.016667,172,793.597821
-11.596667,171,825.686382
-10.81,175,844.689702
-11.96,172,863.752726
-8.856667,175,897.350244
-10.046667,173,916.177824
-9.43,175,935.477068
-8.873333,172,967.639307
-10.073333,172,985.480461
-9.393333,174,1005.331251
-10.493333,174,1041.731899
-9.42,171,1060.864574
-10.33,169,1078.645815
-12.536667,172,1111.513593
-12.003333,174,1129.567478
-11.99,173,1149.233947
-9.206667,175,1182.981492
-12.126667,172,1200.245258
-10.973333,172,1217.58977
-10.226667,172,1249.982013
-8.993333,172,1269.397424
-9.583333,172,1290.713313
-10.323333,169,1323.017578
-8.556667,171,1341.814471
-10.583333,169,1360.823097
-9.806667,171,1392.826812
-10.14,172,1412.560351
-19.53,169,1435.469099
-9.643333,170,1469.815917
-9.993333,169,1489.012842
-12.176667,173,1522.222418
-10.356667,171,1540.360229
-11.636667,169,1558.287239
-10.3,177,1595.305419
-14.983333,171,1614.399102
-17.746667,165,1633.186645
-11.016667,169,1665.189964
-16.35,167,1684.817304
-12.346667,171,1706.378539
-17.203333,163,1741.259732
-19.056667,171,1761.005643
-12.666667,172,1779.738098
-13.06,175,1812.579064
-15.256667,164,1829.633324
-10.76,171,1852.396569
-12.246667,175,1885.379207
-13.69,174,1904.791289
-11.446667,176,1924.974196
-10.7,169,1959.408172
-11.02,171,1978.065899
-8.463333,171,2000.895382
-13.83,175,2037.363008
-11.42,172,2057.682893
-11.393333,175,2076.813865
-8.963333,175,2109.433562
-9.296667,174,2129.888476
-11.073333,173,2151.994362
