#{"t_start": 1780493233.5450056, "env_id": "None"}
r,l,t
-43.543333,144,15.229918
-44.733333,144,31.556149
-41.716667,145,48.992457
-38.683333,145,87.32569
-26.186667,146,102.700032
-27.513333,148,118.883525
-32.496667,145,159.856921
-24.943333,148,177.545808
-37.1,148,198.533539
-37.636667,146,215.952718
-25.06,160,256.528693
-19.563333,158,275.063004
-52.033333,157,294.1186
-35.53,161,334.953634
-32.476667,162,354.078485
-18.716667,166,373.208585
-22.46,158,406.325356
-17.716667,168,425.690492
-24.086667,169,446.095201
-19.526667,172,480.406347
-16.5,175,499.821393
-13.023333,171,519.075906
-11.756667,175,551.622399
-21.106667,171,571.632364
-20.08,178,594.844717
-19.253333,178,629.126575
-12.073333,174,648.699801
-15.236667,175,668.391131
-23.883333,175,702.142187
-15.943333,170,720.955593
-11.12,170,756.016218
-9.6,175,775.527826
-8.933333,171,794.191504
-8.286667,172,826.302705
-9.103333,176,845.749665
-11.643333,172,864.680008
-7.916667,173,898.171261
-9.536667,171,916.672265
-12.963333,172,935.533736
-10.293333,174,968.078507
-9.64,172,985.90237
-8.96,171,1005.317862
-13.763333,175,1041.783894
-8.76,175,1061.375138
-9.003333,169,1079.138602
-14.836667,172,1111.977975
-11.23,173,1129.990926
-8.386667,174,1149.833562
-8.903333,170,1182.959834
-8.83,174,1200.340462
-9.223333,174,1218.048837
-10.07,173,1250.525294
-8.803333,174,1270.040791
-12.99,168,1290.981827
-13.926667,169,1323.436565
-9.146667,171,1341.96785
-12.116667,166,1360.810893
-13.386667,174,1392.993446
-10.903333,173,1413.023502
-10.84,172,1436.40184
-10.583333,170,1470.758353
-15.756667,166,1489.481058
-12.093333,175,1522.743144
-13.4,169,1540.811556
-10.403333,168,1558.921258
-9.483333,175,1595.338845
-16.126667,169,1614.307397
-18.623333,169,1633.641526
-9.203333,172,1666.076967
-11.276667,167,1685.706703
-14.106667,174,1707.728378
-10.633333,166,1742.609342
-13.9,171,1762.450322
-10.66,171,1781.073374
-17.96,172,1813.457456
-12.226667,166,1830.885879
-10.483333,172,1853.594449
-7.75,168,1885.851763
-10.383333,170,1904.785965
-11.77,178,1925.349511
-11.856667,175,1960.323616
-10.546667,171,1978.976037
-10.616667,171,2001.850943
-9.93,172,2037.923902
-13.17,172,2058.252105
-11.203333,174,2077.278005
-11.723333,175,2109.905839
-10.563333,171,2129.960064
-11.036667,174,2152.104727
