#{"t_start": 1780493233.4555836, "env_id": "None"}
r,l,t
-32.733333,145,15.652209
-45.95,145,32.025662
-35.686667,140,48.637003
-26.54,149,87.48826
-33.446667,145,102.785713
-31.083333,144,118.44171
-32.253333,147,159.603764
-24.443333,148,177.268452
-39.603333,148,198.292562
-33.803333,149,216.120112
-19.26,152,255.719988
-26.346667,156,273.909872
-39.323333,158,293.323009
-24.716667,165,334.554696
-24.026667,162,353.660842
-26.043333,159,371.924428
-29.81,162,405.495162
-15.01,169,424.839739
-23.433333,175,446.187109
-18.05,169,480.067708
-16.03,177,499.682077
-11.923333,175,519.602092
-10.29,173,551.758053
-33.216667,174,572.178967
-26.716667,172,594.826307
-14.453333,181,629.289245
-10.68,173,648.783614
-16.136667,175,668.476061
-16.64,172,701.79389
-12.77,174,721.357795
-10.9,170,756.174859
-9.293333,172,775.250609
-8.733333,169,793.806962
-9.15,173,826.21767
-9.98,175,845.306037
-11.433333,172,864.302785
-9.87,174,897.82876
-14.606667,176,917.111881
-10.676667,175,936.435774
-13.776667,178,969.200807
-10.913333,175,987.295856
-12.38,172,1006.95923
-10.586667,172,1043.267931
-8.116667,175,1062.925484
-12.01,169,1080.507946
-10.983333,174,1113.26718
-9.936667,171,1131.149728
-11.496667,177,1151.795842
-10.906667,173,1184.757405
-11.83,175,1202.236437
-9.43,172,1219.637067
-10.86,173,1252.400202
-9.59,174,1272.038685
-9.303333,166,1293.347072
-9.253333,170,1324.854055
-10.563333,170,1343.800035
-10.26,169,1362.743411
-12.593333,172,1394.971858
-9.346667,171,1414.559428
-9.866667,173,1453.027921
-14.35,165,1471.865681
-9.39,171,1491.097311
-10.633333,172,1524.035334
-9.633333,169,1541.96806
-11.803333,168,1560.342368
-9.1,170,1596.216419
-12.966667,176,1615.944807
-15.92,173,1635.640027
-9.873333,174,1668.298625
-9.746667,172,1688.564179
-11.386667,175,1711.516808
-10.603333,165,1745.35823
-11.976667,166,1764.664943
-9.576667,172,1783.679947
-17.79,169,1815.245222
-21.176667,162,1832.335672
-11.083333,168,1854.668421
-11.793333,166,1886.595808
-11.09,174,1906.278215
-10.01,175,1926.148244
-9.983333,169,1960.712335
-12.67,174,1979.562185
-9.183333,171,2002.42988
-11.943333,172,2038.548636
-13.556667,170,2058.458665
-9.293333,175,2077.825346
-9.636667,176,2110.455112
-10.83,169,2130.160652
-11.89,174,2152.58065
