#{"t_start": 1780493233.531664, "env_id": "None"}
r,l,t
-38.066667,141,15.011851
-27.093333,147,31.566094
-32.846667,141,48.492099
-33.876667,148,87.276442
-29.873333,145,102.582448
-27.496667,148,118.781038
-36.55,148,159.948502
-37.076667,151,178.010022
-53.253333,153,199.564324
-32.666667,148,217.443171
-23.723333,157,257.591217
-25.966667,158,276.059061
-36.836667,156,294.991364
-34.396667,159,335.575056
-28.5,159,354.257466
-21.95,163,373.162181
-33.79,159,406.337896
-24.02,168,425.699929
-28.146667,172,446.912336
-12.003333,171,480.533747
-9.766667,173,499.83452
-11.823333,175,519.592988
-11.343333,175,552.091515
-35.026667,171,572.106081
-32.19,175,595.178685
-13.706667,180,629.593369
-13.68,174,649.148072
-13.01,174,668.785428
-12.773333,174,702.228222
-13.136667,170,721.286041
-8.106667,171,756.174312
-7.653333,172,775.234737
-9.396667,169,794.036591
-9.936667,173,826.187101
-10.293333,172,845.098586
-10.56,174,864.227242
-9.673333,174,897.753664
-11.866667,176,917.038903
-10.27,174,936.074763
-12.956667,178,969.063548
-7.936667,174,986.978954
-9.65,172,1006.602583
-11.296667,171,1042.774649
-9.226667,175,1062.376164
-9.87,175,1080.873584
-18.296667,171,1113.192527
-9.533333,171,1131.075562
-11.35,177,1151.719832
-10.26,173,1184.67871
-9.236667,172,1201.980196
-10.66,176,1219.85519
-11.616667,168,1251.848598
-9.74,171,1271.069459
-10.226667,170,1292.686208
-10.99,168,1324.335026
-10.926667,168,1342.802503
-11.526667,171,1362.170185
-10.523333,172,1394.356864
-9.123333,174,1414.118007
-12.716667,169,1452.051269
-12.903333,169,1471.663664
-12.516667,169,1490.540891
-11.09,171,1523.400676
-12.39,172,1541.760734
-11.456667,165,1559.666708
-9.533333,174,1595.824197
-22.683333,169,1614.863583
-11.293333,168,1634.075867
-10.526667,169,1666.091784
-10.933333,170,1685.911715
-8.4,171,1707.742501
-12.31,162,1742.144817
-15.1,168,1761.815007
-10.22,171,1780.212298
-12.343333,173,1812.968283
-15.28,166,1830.104432
-8.31,172,1852.867422
-9.77,169,1885.026988
-13.076667,171,1904.356024
-10.08,175,1924.521794
-14.54,169,1958.973891
-10.97,172,1977.669915
-10.783333,170,2000.381772
-9.893333,172,2036.488304
-14.936667,176,2057.200206
-10.446667,173,2076.304117
-9.636667,177,2108.999272
-12.646667,171,2128.691298
-11.756667,171,2151.107754
