#{"t_start": 1780324479.7732208, "env_id": "None"}
r,l,t
-332.0,142,2.922947
-709.0,148,4.695748
-545.0,144,6.419027
-557.0,144,8.141327
-854.0,145,10.021764
-346.0,141,11.6337
-343.0,145,13.307607
-10887.0,195,20.200248
-11664.0,193,27.624694
-8728.0,190,33.811872
-14610.0,194,41.637624
-9742.0,189,48.315643
