#{"t_start": 1780324416.4123347, "env_id": "None"}
r,l,t
-305.0,142,2.999448
-738.0,148,4.851156
-466.0,144,6.553668
-527.0,144,8.280491
-866.0,145,10.200793
-338.0,141,11.834859
-302.0,145,13.506381
-10774.0,195,19.754653
-11626.0,193,26.624471
-8658.0,190,32.238278
-15112.0,194,40.134624
-9706.0,189,46.093787
